id	cancer	TLS score
TCGA.5R.AA1C.01A	LIHC	0.152782508
TCGA.5R.AA1D.01A	LIHC	0.190805339
TCGA.5R.AAAM.01A	LIHC	0.302075728
TCGA.BC.4072.01B	LIHC	0.376911034
TCGA.BC.4073.01B	LIHC	0.441877887
TCGA.BC.A10Q.01A	LIHC	-0.010334229
TCGA.BC.A10R.01A	LIHC	0.108091469
TCGA.BC.A10S.01A	LIHC	0.272539705
TCGA.BC.A10T.01A	LIHC	0.250149666
TCGA.BC.A10U.01A	LIHC	0.003646301
TCGA.BC.A10W.01A	LIHC	0.096030967
TCGA.BC.A10X.01A	LIHC	0.248905163
TCGA.BC.A10Y.01A	LIHC	0.198134668
TCGA.BC.A10Z.01A	LIHC	-0.057949315
TCGA.BC.A110.01A	LIHC	0.382430776
TCGA.BC.A112.01A	LIHC	0.043429206
TCGA.BC.A216.01A	LIHC	0.199727493
TCGA.BC.A217.01A	LIHC	0.239231546
TCGA.BC.A3KF.01A	LIHC	0.070625234
TCGA.BC.A3KG.01A	LIHC	0.01335945
TCGA.BC.A5W4.01A	LIHC	0.075460941
TCGA.BC.A69H.01A	LIHC	0.249952732
TCGA.BC.A69I.01A	LIHC	0.194473645
TCGA.BC.A8YO.01A	LIHC	0.307665904
TCGA.BD.A2L6.01A	LIHC	0.214676103
TCGA.BD.A3EP.01A	LIHC	0.352222867
TCGA.BD.A3ER.01A	LIHC	0.264690498
TCGA.BW.A5NO.01A	LIHC	0.258481567
TCGA.BW.A5NP.01A	LIHC	0.124623405
TCGA.BW.A5NQ.01A	LIHC	0.419778842
TCGA.CC.5258.01A	LIHC	0.179363562
TCGA.CC.5259.01A	LIHC	0.177950329
TCGA.CC.5260.01A	LIHC	0.213682001
TCGA.CC.5261.01A	LIHC	0.349840875
TCGA.CC.5262.01A	LIHC	0.354732204
TCGA.CC.5263.01A	LIHC	0.142119608
TCGA.CC.5264.01A	LIHC	0.074242385
TCGA.CC.A123.01A	LIHC	0.178610559
TCGA.CC.A1HT.01A	LIHC	0.528175155
TCGA.CC.A3M9.01A	LIHC	0.513013803
TCGA.CC.A3MA.01A	LIHC	0.088682878
TCGA.CC.A3MB.01A	LIHC	0.120524048
TCGA.CC.A3MC.01A	LIHC	0.169735688
TCGA.CC.A5UC.01A	LIHC	0.294627658
TCGA.CC.A5UD.01A	LIHC	0.093947569
TCGA.CC.A5UE.01A	LIHC	0.000737846
TCGA.CC.A7IE.01A	LIHC	0.36361798
TCGA.CC.A7IF.01A	LIHC	0.096063528
TCGA.CC.A7IG.01A	LIHC	0.109159115
TCGA.CC.A7IH.01A	LIHC	0.045126892
TCGA.CC.A7II.01A	LIHC	0.092909011
TCGA.CC.A7IJ.01A	LIHC	0.372757668
TCGA.CC.A7IK.01A	LIHC	0.03731747
TCGA.CC.A7IL.01A	LIHC	0.010198378
TCGA.CC.A8HS.01A	LIHC	0.051947778
TCGA.CC.A8HT.01A	LIHC	0.230465745
TCGA.CC.A8HU.01A	LIHC	0.041699787
TCGA.CC.A8HV.01A	LIHC	-0.063002126
TCGA.CC.A9FS.01A	LIHC	0.259813817
TCGA.CC.A9FU.01A	LIHC	0.140344725
TCGA.CC.A9FV.01A	LIHC	0.304764986
TCGA.CC.A9FW.01A	LIHC	0.239865265
TCGA.DD.A113.01A	LIHC	0.178459674
TCGA.DD.A114.01A	LIHC	0.516082504
TCGA.DD.A115.01A	LIHC	0.36613008
TCGA.DD.A116.01A	LIHC	0.236855034
TCGA.DD.A118.01A	LIHC	-0.001668008
TCGA.DD.A119.01A	LIHC	0.259293296
TCGA.DD.A11A.01A	LIHC	0.000527818
TCGA.DD.A11B.01A	LIHC	0.109908303
TCGA.DD.A11C.01A	LIHC	0.181382105
TCGA.DD.A11D.01A	LIHC	0.120647106
TCGA.DD.A1EA.01A	LIHC	0.255274806
TCGA.DD.A1EB.01A	LIHC	0.185470681
TCGA.DD.A1EC.01A	LIHC	0.45693677
TCGA.DD.A1ED.01A	LIHC	0.289902616
TCGA.DD.A1EE.01A	LIHC	0.039617215
TCGA.DD.A1EF.01A	LIHC	0.301417095
TCGA.DD.A1EG.01A	LIHC	0.444555943
TCGA.DD.A1EH.01A	LIHC	0.240537624
TCGA.DD.A1EI.01A	LIHC	0.209077537
TCGA.DD.A1EJ.01A	LIHC	0.074903944
TCGA.DD.A1EK.01A	LIHC	0.161009837
TCGA.DD.A1EL.01A	LIHC	0.092518667
TCGA.DD.A39V.01A	LIHC	0.330904772
TCGA.DD.A39W.01A	LIHC	0.210904228
TCGA.DD.A39X.01A	LIHC	0.180817437
TCGA.DD.A39Y.01A	LIHC	0.038395111
TCGA.DD.A39Z.01A	LIHC	0.082921516
TCGA.DD.A3A1.01A	LIHC	0.154532218
TCGA.DD.A3A2.01A	LIHC	0.251412432
TCGA.DD.A3A3.01A	LIHC	0.093031103
TCGA.DD.A3A4.01A	LIHC	-0.073079684
TCGA.DD.A3A5.01A	LIHC	0.111658222
TCGA.DD.A3A6.01A	LIHC	0.244090901
TCGA.DD.A3A7.01A	LIHC	0.127755925
TCGA.DD.A3A8.01A	LIHC	0.199327933
TCGA.DD.A3A9.01A	LIHC	0.22249742
TCGA.DD.A4NA.01A	LIHC	0.142765699
TCGA.DD.A4NB.01A	LIHC	0.2833719
TCGA.DD.A4ND.01A	LIHC	0.37275158
TCGA.DD.A4NE.01A	LIHC	0.06340694
TCGA.DD.A4NF.01A	LIHC	-0.004325594
TCGA.DD.A4NG.01A	LIHC	0.285878558
TCGA.DD.A4NH.01A	LIHC	0.110400687
TCGA.DD.A4NI.01A	LIHC	0.380679801
TCGA.DD.A4NJ.01A	LIHC	0.249301428
TCGA.DD.A4NK.01A	LIHC	0.17994623
TCGA.DD.A4NL.01A	LIHC	0.204864734
TCGA.DD.A4NN.01A	LIHC	0.100110384
TCGA.DD.A4NO.01A	LIHC	0.142432681
TCGA.DD.A4NP.01A	LIHC	0.000514539
TCGA.DD.A4NQ.01A	LIHC	0.08812863
TCGA.DD.A4NR.01A	LIHC	0.458993096
TCGA.DD.A4NS.01A	LIHC	0.359612933
TCGA.DD.A4NV.01A	LIHC	0.203638661
TCGA.DD.A73A.01A	LIHC	0.170548553
TCGA.DD.A73B.01A	LIHC	-0.051617269
TCGA.DD.A73C.01A	LIHC	0.111268351
TCGA.DD.A73D.01A	LIHC	0.0349128
TCGA.DD.A73E.01A	LIHC	-0.02116801
TCGA.DD.A73F.01A	LIHC	0.430482751
TCGA.DD.A73G.01A	LIHC	0.187036333
TCGA.DD.AA3A.01A	LIHC	0.10716382
TCGA.DD.AAC8.01A	LIHC	0.192870359
TCGA.DD.AAC9.01A	LIHC	0.373776712
TCGA.DD.AACA.01A	LIHC	0.117086432
TCGA.DD.AACA.02A	LIHC	0.023835858
TCGA.DD.AACA.02B	LIHC	-0.019978562
TCGA.DD.AACB.01A	LIHC	0.409247883
TCGA.DD.AACC.01A	LIHC	0.521078904
TCGA.DD.AACD.01A	LIHC	0.335689801
TCGA.DD.AACE.01A	LIHC	0.238044856
TCGA.DD.AACF.01A	LIHC	0.239540019
TCGA.DD.AACG.01A	LIHC	0.159918329
TCGA.DD.AACH.01A	LIHC	0.094969732
TCGA.DD.AACI.01A	LIHC	0.431120843
TCGA.DD.AACJ.01A	LIHC	-0.00695116
TCGA.DD.AACK.01A	LIHC	0.068029824
TCGA.DD.AACL.01A	LIHC	0.359929517
TCGA.DD.AACN.01A	LIHC	0.315526601
TCGA.DD.AACO.01A	LIHC	0.257694494
TCGA.DD.AACP.01A	LIHC	0.181896287
TCGA.DD.AACQ.01A	LIHC	0.144948339
TCGA.DD.AACS.01A	LIHC	0.001931072
TCGA.DD.AACT.01A	LIHC	0.289832067
TCGA.DD.AACU.01A	LIHC	0.271712475
TCGA.DD.AACV.01A	LIHC	0.076876242
TCGA.DD.AACW.01A	LIHC	0.121894978
TCGA.DD.AACX.01A	LIHC	0.066430628
TCGA.DD.AACY.01A	LIHC	0.212789495
TCGA.DD.AACZ.01A	LIHC	0.317280147
TCGA.DD.AAD0.01A	LIHC	0.130376712
TCGA.DD.AAD1.01A	LIHC	0.331015506
TCGA.DD.AAD2.01A	LIHC	0.353410432
TCGA.DD.AAD3.01A	LIHC	0.340610256
TCGA.DD.AAD5.01A	LIHC	0.02069855
TCGA.DD.AAD6.01A	LIHC	-0.031361529
TCGA.DD.AAD8.01A	LIHC	0.160430287
TCGA.DD.AADA.01A	LIHC	0.333762855
TCGA.DD.AADB.01A	LIHC	0.399579583
TCGA.DD.AADC.01A	LIHC	0.2611262
TCGA.DD.AADD.01A	LIHC	0.156181066
TCGA.DD.AADF.01A	LIHC	0.225689907
TCGA.DD.AADG.01A	LIHC	0.08148876
TCGA.DD.AADI.01A	LIHC	0.411808753
TCGA.DD.AADJ.01A	LIHC	0.102380063
TCGA.DD.AADK.01A	LIHC	0.341342083
TCGA.DD.AADL.01A	LIHC	0.149318327
TCGA.DD.AADM.01A	LIHC	0.262853062
TCGA.DD.AADN.01A	LIHC	0.38561239
TCGA.DD.AADO.01A	LIHC	0.378372152
TCGA.DD.AADP.01A	LIHC	0.233428935
TCGA.DD.AADQ.01A	LIHC	0.148204005
TCGA.DD.AADR.01A	LIHC	0.188537979
TCGA.DD.AADS.01A	LIHC	0.381040949
TCGA.DD.AADU.01A	LIHC	0.219200068
TCGA.DD.AADV.01A	LIHC	0.167936854
TCGA.DD.AADW.01A	LIHC	0.120771406
TCGA.DD.AADY.01A	LIHC	0.135890703
TCGA.DD.AAE0.01A	LIHC	0.219860585
TCGA.DD.AAE1.01A	LIHC	0.153649115
TCGA.DD.AAE2.01A	LIHC	0.438565424
TCGA.DD.AAE3.01A	LIHC	0.237780891
TCGA.DD.AAE4.01A	LIHC	0.488046056
TCGA.DD.AAE6.01A	LIHC	-0.080192605
TCGA.DD.AAE7.01A	LIHC	0.295727677
TCGA.DD.AAE9.01A	LIHC	0.154710194
TCGA.DD.AAEA.01A	LIHC	0.370458405
TCGA.DD.AAEB.01A	LIHC	0.172475702
TCGA.DD.AAED.01A	LIHC	0.089399646
TCGA.DD.AAEE.01A	LIHC	0.125429161
TCGA.DD.AAEG.01A	LIHC	0.151215738
TCGA.DD.AAEH.01A	LIHC	0.41255006
TCGA.DD.AAEI.01A	LIHC	0.203441601
TCGA.DD.AAEK.01A	LIHC	0.419773917
TCGA.DD.AAVP.01A	LIHC	0.18016613
TCGA.DD.AAVQ.01A	LIHC	0.459390733
TCGA.DD.AAVR.01A	LIHC	0.35321236
TCGA.DD.AAVS.01A	LIHC	0.182790141
TCGA.DD.AAVU.01A	LIHC	0.096093536
TCGA.DD.AAVV.01A	LIHC	0.397961145
TCGA.DD.AAVW.01A	LIHC	0.226031289
TCGA.DD.AAVX.01A	LIHC	0.35602673
TCGA.DD.AAVY.01A	LIHC	0.074409117
TCGA.DD.AAVZ.01A	LIHC	0.117112417
TCGA.DD.AAW0.01A	LIHC	0.293633086
TCGA.DD.AAW1.01A	LIHC	0.235223414
TCGA.DD.AAW2.01A	LIHC	0.084828458
TCGA.DD.AAW3.01A	LIHC	0.069017084
TCGA.ED.A459.01A	LIHC	0.126958331
TCGA.ED.A4XI.01A	LIHC	0.324873294
TCGA.ED.A5KG.01A	LIHC	0.556283394
TCGA.ED.A627.01A	LIHC	0.472117847
TCGA.ED.A66X.01A	LIHC	0.219629606
TCGA.ED.A66Y.01A	LIHC	-0.014353997
TCGA.ED.A7PX.01A	LIHC	0.159554378
TCGA.ED.A7PY.01A	LIHC	0.188853334
TCGA.ED.A7PZ.01A	LIHC	-0.046737689
TCGA.ED.A7XO.01A	LIHC	0.326987317
TCGA.ED.A7XP.01A	LIHC	0.197373455
TCGA.ED.A82E.01A	LIHC	0.038965616
TCGA.ED.A8O5.01A	LIHC	0.085096504
TCGA.ED.A8O6.01A	LIHC	0.126013931
TCGA.ED.A97K.01A	LIHC	0.192511811
TCGA.EP.A12J.01A	LIHC	0.167474679
TCGA.EP.A26S.01A	LIHC	0.097155831
TCGA.EP.A2KA.01A	LIHC	0.32085273
TCGA.EP.A2KB.01A	LIHC	0.16021675
TCGA.EP.A2KC.01A	LIHC	0.268145744
TCGA.EP.A3JL.01A	LIHC	0.463371723
TCGA.EP.A3RK.01A	LIHC	0.431186623
TCGA.ES.A2HS.01A	LIHC	0.123517831
TCGA.ES.A2HT.01A	LIHC	0.327424174
TCGA.FV.A23B.01A	LIHC	0.235469007
TCGA.FV.A2QQ.01A	LIHC	0.313758511
TCGA.FV.A2QR.01A	LIHC	0.268027918
TCGA.FV.A3I0.01A	LIHC	0.055027155
TCGA.FV.A3I1.01A	LIHC	0.323566403
TCGA.FV.A3R2.01A	LIHC	0.132829478
TCGA.FV.A3R3.01A	LIHC	0.18428178
TCGA.FV.A495.01A	LIHC	0.371637914
TCGA.FV.A496.01A	LIHC	0.051053343
TCGA.FV.A4ZP.01A	LIHC	0.296812767
TCGA.FV.A4ZQ.01A	LIHC	0.378329199
TCGA.G3.A25S.01A	LIHC	0.109277307
TCGA.G3.A25T.01A	LIHC	0.137149874
TCGA.G3.A25U.01A	LIHC	0.01026849
TCGA.G3.A25V.01A	LIHC	0.373261998
TCGA.G3.A25X.01A	LIHC	0.289805121
TCGA.G3.A25Y.01A	LIHC	0.267427671
TCGA.G3.A25Z.01A	LIHC	0.159474001
TCGA.G3.A3CG.01A	LIHC	0.285373082
TCGA.G3.A3CH.01A	LIHC	0.281907761
TCGA.G3.A3CI.01A	LIHC	0.296731629
TCGA.G3.A3CJ.01A	LIHC	0.219782743
TCGA.G3.A3CK.01A	LIHC	0.280841275
TCGA.G3.A5SI.01A	LIHC	-0.008311642
TCGA.G3.A5SJ.01A	LIHC	0.359370469
TCGA.G3.A5SK.01A	LIHC	0.320176531
TCGA.G3.A5SL.01A	LIHC	0.200312207
TCGA.G3.A5SM.01A	LIHC	0.356097466
TCGA.G3.A6UC.01A	LIHC	0.070990807
TCGA.G3.A7M5.01A	LIHC	0.221671881
TCGA.G3.A7M6.01A	LIHC	0.191373463
TCGA.G3.A7M7.01A	LIHC	0.062435169
TCGA.G3.A7M8.01A	LIHC	0.159893924
TCGA.G3.A7M9.01A	LIHC	0.073270504
TCGA.G3.AAUZ.01A	LIHC	0.366303456
TCGA.G3.AAV0.01A	LIHC	0.305261886
TCGA.G3.AAV1.01A	LIHC	0.048371885
TCGA.G3.AAV2.01A	LIHC	0.080840723
TCGA.G3.AAV3.01A	LIHC	0.416406915
TCGA.G3.AAV4.01A	LIHC	0.049246039
TCGA.G3.AAV5.01A	LIHC	0.114996582
TCGA.G3.AAV6.01A	LIHC	0.056938557
TCGA.G3.AAV7.01A	LIHC	0.143559391
TCGA.GJ.A3OU.01A	LIHC	0.496061188
TCGA.GJ.A6C0.01A	LIHC	0.300671619
TCGA.GJ.A9DB.01A	LIHC	0.176149997
TCGA.HP.A5MZ.01A	LIHC	0.417255895
TCGA.HP.A5N0.01A	LIHC	0.297836369
TCGA.K7.A5RF.01A	LIHC	0.40041243
TCGA.K7.A5RG.01A	LIHC	0.522014731
TCGA.K7.A6G5.01A	LIHC	0.364326232
TCGA.K7.AAU7.01A	LIHC	0.251771155
TCGA.KR.A7K0.01A	LIHC	0.208751226
TCGA.KR.A7K2.01A	LIHC	0.213165132
TCGA.KR.A7K7.01A	LIHC	0.280234684
TCGA.KR.A7K8.01A	LIHC	0.396949553
TCGA.LG.A6GG.01A	LIHC	-0.001290499
TCGA.LG.A9QC.01A	LIHC	0.00948629
TCGA.LG.A9QD.01A	LIHC	0.288504531
TCGA.MI.A75C.01A	LIHC	0.1248232
TCGA.MI.A75E.01A	LIHC	0.285074824
TCGA.MI.A75G.01A	LIHC	0.086575438
TCGA.MI.A75H.01A	LIHC	0.327864136
TCGA.MI.A75I.01A	LIHC	0.148558401
TCGA.MR.A520.01A	LIHC	0.134261363
TCGA.MR.A8JO.01A	LIHC	0.356921283
TCGA.NI.A4U2.01A	LIHC	0.128895474
TCGA.NI.A8LF.01A	LIHC	0.173133316
TCGA.O8.A75V.01A	LIHC	0.260831301
TCGA.PD.A5DF.01A	LIHC	0.274960944
TCGA.QA.A7B7.01A	LIHC	0.147633775
TCGA.RC.A6M3.01A	LIHC	0.15554294
TCGA.RC.A6M4.01A	LIHC	0.024362395
TCGA.RC.A6M5.01A	LIHC	0.094771096
TCGA.RC.A6M6.01A	LIHC	0.083837914
TCGA.RC.A7S9.01A	LIHC	0.223444101
TCGA.RC.A7SB.01A	LIHC	0.190249241
TCGA.RC.A7SF.01A	LIHC	0.284496885
TCGA.RC.A7SH.01A	LIHC	0.055659008
TCGA.RC.A7SK.01A	LIHC	0.048726005
TCGA.RG.A7D4.01A	LIHC	0.380869748
TCGA.T1.A6J8.01A	LIHC	0.171177976
TCGA.UB.A7MA.01A	LIHC	0.08419554
TCGA.UB.A7MB.01A	LIHC	0.071487336
TCGA.UB.A7MC.01A	LIHC	-0.003880534
TCGA.UB.A7MD.01A	LIHC	0.323525062
TCGA.UB.A7ME.01A	LIHC	0.427462503
TCGA.UB.A7MF.01A	LIHC	0.421736594
TCGA.UB.AA0U.01A	LIHC	0.280143757
TCGA.UB.AA0V.01A	LIHC	0.246993959
TCGA.WJ.A86L.01A	LIHC	0.104143962
TCGA.WQ.A9G7.01A	LIHC	0.122155405
TCGA.WQ.AB4B.01A	LIHC	0.246732995
TCGA.WX.AA44.01A	LIHC	0.259610183
TCGA.WX.AA46.01A	LIHC	0.199647022
TCGA.WX.AA47.01A	LIHC	-0.070329626
TCGA.XR.A8TC.01A	LIHC	0.012292954
TCGA.XR.A8TD.01A	LIHC	0.48088348
TCGA.XR.A8TE.01A	LIHC	0.185910169
TCGA.XR.A8TF.01A	LIHC	0.092402939
TCGA.XR.A8TG.01A	LIHC	0.273335462
TCGA.YA.A8S7.01A	LIHC	0.208553239
TCGA.ZP.A9CV.01A	LIHC	0.336027199
TCGA.ZP.A9CY.01A	LIHC	0.246560636
TCGA.ZP.A9CZ.01A	LIHC	0.389003726
TCGA.ZP.A9D0.01A	LIHC	0.089363697
TCGA.ZP.A9D1.01A	LIHC	0.280009902
TCGA.ZP.A9D2.01A	LIHC	0.20481026
TCGA.ZP.A9D4.01A	LIHC	0.110544466
TCGA.ZS.A9CD.01A	LIHC	0.276221272
TCGA.ZS.A9CE.01A	LIHC	0.020002044
TCGA.ZS.A9CF.01A	LIHC	0.197702604
TCGA.ZS.A9CF.02A	LIHC	0.234378405
TCGA.ZS.A9CG.01A	LIHC	0.230337222
TCGA.05.4244.01A	LUAD	0.287523573
TCGA.05.4249.01A	LUAD	0.330306585
TCGA.05.4250.01A	LUAD	0.486102151
TCGA.05.4382.01A	LUAD	0.527024385
TCGA.05.4384.01A	LUAD	0.313317065
TCGA.05.4389.01A	LUAD	0.47066296
TCGA.05.4390.01A	LUAD	0.288538992
TCGA.05.4395.01A	LUAD	0.435350763
TCGA.05.4396.01A	LUAD	0.241410712
TCGA.05.4397.01A	LUAD	0.312375527
TCGA.05.4398.01A	LUAD	0.521310228
TCGA.05.4402.01A	LUAD	0.375192172
TCGA.05.4403.01A	LUAD	0.448299913
TCGA.05.4405.01A	LUAD	0.239512686
TCGA.05.4410.01A	LUAD	0.502640025
TCGA.05.4415.01A	LUAD	0.362511701
TCGA.05.4417.01A	LUAD	0.509945546
TCGA.05.4418.01A	LUAD	0.512110873
TCGA.05.4420.01A	LUAD	0.198163775
TCGA.05.4422.01A	LUAD	0.376881269
TCGA.05.4424.01A	LUAD	0.398089616
TCGA.05.4425.01A	LUAD	0.434082682
TCGA.05.4426.01A	LUAD	0.251002937
TCGA.05.4427.01A	LUAD	0.401369113
TCGA.05.4430.01A	LUAD	0.442676417
TCGA.05.4432.01A	LUAD	0.439388836
TCGA.05.4433.01A	LUAD	0.453965303
TCGA.05.4434.01A	LUAD	0.566872686
TCGA.05.5420.01A	LUAD	0.614016678
TCGA.05.5423.01A	LUAD	0.434063222
TCGA.05.5425.01A	LUAD	0.547775299
TCGA.05.5428.01A	LUAD	0.390792067
TCGA.05.5429.01A	LUAD	0.233626307
TCGA.05.5715.01A	LUAD	0.267425542
TCGA.35.3615.01A	LUAD	0.391665121
TCGA.35.4122.01A	LUAD	0.591946397
TCGA.35.4123.01A	LUAD	0.599279881
TCGA.35.5375.01A	LUAD	0.450688912
TCGA.38.4625.01A	LUAD	0.537545248
TCGA.38.4626.01A	LUAD	0.362827949
TCGA.38.4627.01A	LUAD	0.354027552
TCGA.38.4628.01A	LUAD	0.237913775
TCGA.38.4629.01A	LUAD	0.561893884
TCGA.38.4630.01A	LUAD	0.291812825
TCGA.38.4631.01A	LUAD	0.371970498
TCGA.38.4632.01A	LUAD	0.502365732
TCGA.38.6178.01A	LUAD	0.257295312
TCGA.38.7271.01A	LUAD	0.493651485
TCGA.38.A44F.01A	LUAD	0.555958403
TCGA.44.2655.01A	LUAD	0.367897494
TCGA.44.2656.01A	LUAD	0.506597434
TCGA.44.2656.01A	LUAD	0.468137935
TCGA.44.2656.01B	LUAD	0.424597388
TCGA.44.2657.01A	LUAD	0.561043365
TCGA.44.2659.01A	LUAD	0.415202951
TCGA.44.2661.01A	LUAD	0.583132198
TCGA.44.2662.01A	LUAD	0.343446521
TCGA.44.2662.01A	LUAD	0.229439137
TCGA.44.2662.01B	LUAD	0.186165754
TCGA.44.2665.01A	LUAD	0.333473817
TCGA.44.2665.01A	LUAD	0.274216852
TCGA.44.2665.01B	LUAD	0.297858042
TCGA.44.2666.01A	LUAD	0.202285722
TCGA.44.2666.01A	LUAD	0.107838286
TCGA.44.2666.01B	LUAD	-0.021279404
TCGA.44.2668.01A	LUAD	0.54420811
TCGA.44.2668.01A	LUAD	0.50173929
TCGA.44.2668.01B	LUAD	0.497413381
TCGA.44.3396.01A	LUAD	0.521422002
TCGA.44.3398.01A	LUAD	0.450842196
TCGA.44.3917.01A	LUAD	0.38332968
TCGA.44.3917.01B	LUAD	0.27756372
TCGA.44.3918.01A	LUAD	0.606573682
TCGA.44.3918.01A	LUAD	0.568374865
TCGA.44.3918.01B	LUAD	0.499658041
TCGA.44.3919.01A	LUAD	0.513041829
TCGA.44.4112.01A	LUAD	0.344060201
TCGA.44.4112.01A	LUAD	0.204066185
TCGA.44.4112.01B	LUAD	0.203694786
TCGA.44.5643.01A	LUAD	0.363948866
TCGA.44.5644.01A	LUAD	0.135236851
TCGA.44.5645.01A	LUAD	0.395175077
TCGA.44.5645.01A	LUAD	0.293839761
TCGA.44.5645.01B	LUAD	0.243265477
TCGA.44.6145.01A	LUAD	0.506548134
TCGA.44.6146.01A	LUAD	0.087486997
TCGA.44.6146.01A	LUAD	-0.003153001
TCGA.44.6146.01B	LUAD	0.015353106
TCGA.44.6147.01A	LUAD	0.372703023
TCGA.44.6147.01A	LUAD	0.280152113
TCGA.44.6147.01B	LUAD	0.385876649
TCGA.44.6148.01A	LUAD	0.27807315
TCGA.44.6774.01A	LUAD	0.39325505
TCGA.44.6775.01A	LUAD	0.357877119
TCGA.44.6775.01A	LUAD	0.259587779
TCGA.44.6775.01C	LUAD	0.308780519
TCGA.44.6776.01A	LUAD	0.229125716
TCGA.44.6777.01A	LUAD	0.498845951
TCGA.44.6778.01A	LUAD	0.58278016
TCGA.44.6779.01A	LUAD	0.488862244
TCGA.44.7659.01A	LUAD	0.323409092
TCGA.44.7660.01A	LUAD	0.348931835
TCGA.44.7661.01A	LUAD	0.491142511
TCGA.44.7662.01A	LUAD	0.472852841
TCGA.44.7667.01A	LUAD	0.395539551
TCGA.44.7669.01A	LUAD	0.411479001
TCGA.44.7670.01A	LUAD	0.344486934
TCGA.44.7671.01A	LUAD	0.208111611
TCGA.44.7672.01A	LUAD	0.516757699
TCGA.44.8117.01A	LUAD	0.391865963
TCGA.44.8119.01A	LUAD	0.442917884
TCGA.44.8120.01A	LUAD	0.235404727
TCGA.44.A479.01A	LUAD	0.507400836
TCGA.44.A47A.01A	LUAD	0.300866594
TCGA.44.A47B.01A	LUAD	0.355104459
TCGA.44.A47G.01A	LUAD	0.499863265
TCGA.44.A4SS.01A	LUAD	0.492140694
TCGA.44.A4SU.01A	LUAD	0.37744943
TCGA.49.4486.01A	LUAD	0.234052718
TCGA.49.4487.01A	LUAD	0.520285772
TCGA.49.4488.01A	LUAD	0.468182424
TCGA.49.4490.01A	LUAD	0.250795261
TCGA.49.4494.01A	LUAD	0.43769411
TCGA.49.4501.01A	LUAD	0.447668626
TCGA.49.4505.01A	LUAD	0.508782423
TCGA.49.4506.01A	LUAD	0.496879741
TCGA.49.4507.01A	LUAD	0.494948035
TCGA.49.4510.01A	LUAD	0.256672083
TCGA.49.4512.01A	LUAD	0.308318995
TCGA.49.4514.01A	LUAD	0.479846864
TCGA.49.6742.01A	LUAD	0.214529728
TCGA.49.6743.01A	LUAD	0.413251124
TCGA.49.6744.01A	LUAD	0.475270227
TCGA.49.6745.01A	LUAD	0.453477533
TCGA.49.6761.01A	LUAD	0.537320417
TCGA.49.6767.01A	LUAD	0.516725246
TCGA.49.AAQV.01A	LUAD	0.379858736
TCGA.49.AAR0.01A	LUAD	0.451701884
TCGA.49.AAR2.01A	LUAD	0.313738466
TCGA.49.AAR3.01A	LUAD	0.613324571
TCGA.49.AAR4.01A	LUAD	0.478906571
TCGA.49.AAR9.01A	LUAD	0.21628395
TCGA.49.AARE.01A	LUAD	0.437186233
TCGA.49.AARN.01A	LUAD	0.324799137
TCGA.49.AARO.01A	LUAD	0.484605551
TCGA.49.AARQ.01A	LUAD	0.456796354
TCGA.49.AARR.01A	LUAD	0.380941164
TCGA.4B.A93V.01A	LUAD	0.341435967
TCGA.50.5044.01A	LUAD	0.438042251
TCGA.50.5045.01A	LUAD	0.557887821
TCGA.50.5049.01A	LUAD	0.605736081
TCGA.50.5051.01A	LUAD	0.153788008
TCGA.50.5055.01A	LUAD	0.532776247
TCGA.50.5066.01A	LUAD	0.592063977
TCGA.50.5066.02A	LUAD	0.290329482
TCGA.50.5068.01A	LUAD	0.559626174
TCGA.50.5072.01A	LUAD	0.300583045
TCGA.50.5930.01A	LUAD	0.433476463
TCGA.50.5931.01A	LUAD	0.20332141
TCGA.50.5932.01A	LUAD	0.171626531
TCGA.50.5933.01A	LUAD	0.484573736
TCGA.50.5935.01A	LUAD	0.333107582
TCGA.50.5936.01A	LUAD	0.342915785
TCGA.50.5939.01A	LUAD	0.460634538
TCGA.50.5941.01A	LUAD	0.576989934
TCGA.50.5942.01A	LUAD	0.234323044
TCGA.50.5944.01A	LUAD	0.207472996
TCGA.50.5946.01A	LUAD	0.159811334
TCGA.50.5946.02A	LUAD	0.399013668
TCGA.50.6590.01A	LUAD	0.586323005
TCGA.50.6591.01A	LUAD	-0.054444558
TCGA.50.6592.01A	LUAD	0.548834873
TCGA.50.6593.01A	LUAD	0.273218907
TCGA.50.6594.01A	LUAD	0.179264486
TCGA.50.6595.01A	LUAD	0.572317488
TCGA.50.6597.01A	LUAD	0.422585614
TCGA.50.6673.01A	LUAD	0.373397293
TCGA.50.7109.01A	LUAD	0.466342196
TCGA.50.8457.01A	LUAD	0.433592557
TCGA.50.8459.01A	LUAD	0.327545726
TCGA.50.8460.01A	LUAD	0.326268277
TCGA.53.7624.01A	LUAD	0.479570227
TCGA.53.7626.01A	LUAD	0.517176714
TCGA.53.7813.01A	LUAD	0.34555788
TCGA.53.A4EZ.01A	LUAD	0.197946625
TCGA.55.1592.01A	LUAD	0.388187273
TCGA.55.1594.01A	LUAD	0.417402635
TCGA.55.1595.01A	LUAD	0.427755607
TCGA.55.1596.01A	LUAD	0.341645967
TCGA.55.5899.01A	LUAD	0.416903667
TCGA.55.6543.01A	LUAD	0.346095185
TCGA.55.6642.01A	LUAD	0.388101907
TCGA.55.6712.01A	LUAD	0.501634372
