,logFC,logCPM,LR,PValue,FDR,gene
11604,-1.02015395179575,2.62705104615538,15.3492067294186,8.93584389136203e-05,0.000895068172433497,FOLR2
13424,-0.931878269263385,2.22564745564858,15.3487280348647,8.93810823873919e-05,0.000895068172433497,MRGPRF
13682,-0.557508473930845,4.23814560983481,15.338053670784,8.98875095624092e-05,0.000899589360675627,ZHX3
2588,-2.75126433744563,0.668097597407535,15.3296567767979,9.02879141699032e-05,0.000903044605194761,ATP1B4
5529,-1.06652168694664,8.59680474638486,15.3277069410049,9.03811482618805e-05,0.000903425238395464,LYPD3
7216,2.96905309817258,-0.180839061436472,15.3228532829303,9.06136535646282e-05,0.000904694590865899,PCDH8
3438,0.476693773162459,3.99798970146562,15.3227491525017,9.06186483246854e-05,0.000904694590865899,NSMCE4A
6863,-0.746816594207572,5.69833763601063,15.293184455408,9.20480244014289e-05,0.000918404816285555,SORT1
10141,-2.09882782644299,4.66688150340557,15.2879571676816,9.23031003435638e-05,0.000920388953669409,SLC34A2
5773,0.471700877288991,7.00898175354393,15.2856802269409,9.24144304848048e-05,0.000920938204703414,RALY
7559,-0.877776248290075,6.42846420090763,15.2828714880226,9.25519488536782e-05,0.000921747602543354,DUOX1
52639,1.06967797075588,1.25580452579946,15.2772209623845,9.28292277823344e-05,0.000923947079927149,MIR222HG
6371,1.69478928805553,-0.497052120062388,15.2733790348674,9.30182336059203e-05,0.000925265819459133,HSD17B3
8251,0.680301512405899,1.32053410178951,15.2654465616967,9.34097022442136e-05,0.000928595661714942,CTU1
10194,1.81075532596501,0.329590962995869,15.2491988570474,9.42167119373861e-05,0.000935891315151966,TMSB15A
316,-2.34759951920687,8.40551379000684,15.2483731463321,9.42579111149815e-05,0.000935891315151966,LTF
17794,-2.21674647738803,0.32979187221967,15.2305241992929,9.51529367101158e-05,0.000944205474396804,B3GNT6
544,1.53338244127087,0.476804006552651,15.229019741526,9.52287665980495e-05,0.0009443855817746,
5071,0.610613193387122,3.04154289377425,15.2266022086073,9.5350746032354e-05,0.000945022860041,CCDC77
11295,-0.408596714358327,4.91932859461715,15.222066853668,9.55800069652194e-05,0.000946198534310585,SLC25A46
1526,3.16815110644987,-1.55146394535827,15.2219692014647,9.55849493525749e-05,0.000946198534310585,CDH7
9827,0.746484276490986,2.01055385359464,15.2143730490856,9.59701960539429e-05,0.000949438078544536,EME1
13308,1.52562725201438,4.16786508785812,15.2121658365228,9.60824298071662e-05,0.000949974410164694,ARNT2
15437,1.66968576101891,0.641221279653311,15.1983512160765,9.67878910675801e-05,0.000956371840947187,RIPPLY3
6283,0.515343403172752,5.99571198186453,15.195568994824,9.69305981246718e-05,0.000957204272071925,
4696,1.82446384145601,1.8769167017721,15.1909253264043,9.71692552336755e-05,0.000958982649753447,CR2
6475,-1.35242338829303,7.16015246896554,15.1895055284577,9.72423424269008e-05,0.000959125826840751,ANO1
34140,2.68865355562582,-3.06048549050922,15.1859327572275,9.74265034646634e-05,0.000959971843884787,
6236,0.506912501728365,3.13885781720498,15.1855669342973,9.74453798654196e-05,0.000959971843884787,FAM98C
10335,0.739217804432642,3.96571826236864,15.1829136155152,9.75824008608399e-05,0.000960743625552935,CHAF1B
14971,0.577960389313402,3.65971638090924,15.1676364523878,9.83751149932342e-05,0.000967966200591481,D2HGDH
11264,-2.78740990138021,2.61160042782281,15.1658197521685,9.84698115611801e-05,0.000968316050865587,ASB5
9756,1.65797123898131,4.64878466489413,15.1517953154948,9.92039378204949e-05,0.000974949624210662,UCHL1
509,-0.534707345592498,5.6860858681683,15.1431726765885,9.96580321117174e-05,0.000977944440220495,MAP2K3
16021,-1.0720760017596,1.51545714136074,15.1428275949744,9.96762486237466e-05,0.000977944440220495,ROR1
5275,0.474262745022433,6.19484971936987,15.1426077404451,9.96878562711785e-05,0.000977944440220495,ZMIZ2
4361,0.882402167364026,3.06510748606972,15.1376144028017,9.99518558603075e-05,0.000979947147305877,ZAP70
12112,0.756096759646383,4.81393268815227,15.1312002310172,0.000100292008123337,0.000982523340758826,CDT1
16326,0.792507340487512,2.77154340897498,15.1303979161744,0.000100334637864091,0.000982523340758826,KIF24
20477,-1.13474115509324,2.86260850182464,15.1227912054674,0.000100739715631995,0.000985778243313355,VGLL3
5329,0.595134358481576,5.06869230951027,15.1218970183322,0.000100787441477222,0.000985778243313355,ZWINT
12989,-0.595951832494663,5.02696859218144,15.1173359385136,0.00010103123628724,0.000987572795063275,INSR
48399,-1.12058182446102,0.242133865283495,15.1062782044812,0.000101624750915857,0.000992781650802703,PCDHGA9
4535,-0.627408353483746,8.39058428619429,15.1011693089743,0.00010190015048872,0.000994878451968885,DHCR24
1931,-1.92411115467206,4.06651383393163,15.0976570561872,0.000102089917163776,0.000996137195305425,TF
374,-1.24680089358105,0.32573912990226,15.0906748391698,0.000102468222625578,0.000999233001220128,IGF1
1406,-0.991438264832509,0.174696137654314,15.0893773588228,0.000102538677060188,0.00099932485684908,AMPH
9989,-0.812691792132837,5.24329058037254,15.0843447722108,0.000102812412957934,0.00100139657189783,PCDH1
15217,0.463151424196224,6.59988063841336,15.0798493212459,0.000103057554440619,0.00100318747851145,SHMT2
29891,1.51889427000892,1.08630119372357,15.0773389228255,0.000103194704883646,0.00100390803839783,LINC01315
7538,0.70968475135767,5.54364414190314,15.076250835643,0.000103254207332923,0.00100390803839783,NUSAP1
35671,0.872059931783633,0.679844326993684,15.0724523759387,0.00010346219830441,0.00100496947284971,TNFRSF14-AS1
14510,-5.88168812446717,-3.51253036932337,15.0720156746429,0.000103486137618311,0.00100496947284971,LINC00314
6895,-0.585311590276519,6.39401249136161,15.0664680777078,0.000103790734270971,0.00100732998945975,IL6ST
6433,0.627741347136162,3.13580503753696,15.0614982243231,0.000104064375467706,0.00100938745232983,HAUS8
26865,1.22063050200615,-0.375468232798882,15.0561356222771,0.000104360455971367,0.00101137379996719,
11201,1.04595318996212,4.9384265406481,15.0555524945783,0.000104392702738933,0.00101137379996719,MELTF
20117,-3.08735082149338,-0.0720217904886891,15.053577240347,0.000104502008174324,0.0010118340507618,SPINK9
12660,0.524517277356509,4.22566271381258,15.03479726234,0.000105547014344639,0.00102084164503477,ASPSCR1
14263,-0.531059351004085,5.12962973495311,15.0346185552418,0.000105557008797647,0.00102084164503477,CHD9
29149,-0.440817293660696,2.59338132823331,15.0328616643381,0.000105655316188764,0.0010211891924195,LINC01128
19799,1.55357398483066,-1.23925074955006,15.0308850586158,0.00010576602794841,0.00102160955043851,
34765,-1.53881325197115,-1.91006773791912,15.0298580176165,0.000105823599678967,0.00102160955043851,LINC01554
973,1.58595070281762,-1.25743410536575,15.0252315720531,0.000106083330642828,0.00102344149916504,CLDN18
13078,-1.2736978023112,5.92133815013881,15.0242525049882,0.000106138378158079,0.00102344149916504,HOPX
16793,-0.768923604014594,4.82529343598614,15.0181859726285,0.000106480107184572,0.00102613231014302,DPYD
8624,-1.16943086188346,4.5342417976238,15.0050765734296,0.000107222349121352,0.00103267736597877,COL8A1
8605,-0.548077321047501,5.9875215310762,15.0028080035498,0.000107351320959697,0.00103331168611001,GOLGA4
1635,-1.85520869942993,-2.20089556163582,14.9983801161447,0.000107603503429866,0.00103513052976333,APOB
11469,0.729534037983116,4.82037599187237,14.9972184884407,0.000107669760545557,0.00103515971192743,MICALL2
7182,-0.546344907715888,7.77419355080137,14.9884643833634,0.000108170401176146,0.00103936266341375,TMBIM1
11038,0.492536921192537,4.38122590089212,14.977041765249,0.00010882717690837,0.0010445794096858,ANKZF1
35547,0.978904840039117,2.05106788214367,14.9768033926674,0.000108840925482439,0.0010445794096858,LINC01679
11448,1.54135982580394,1.33298572326098,14.9725446096608,0.000109086853404691,0.00104632633321325,EN2
6133,0.417687494682511,5.21966163430384,14.9671507310654,0.000109399131537794,0.00104870724863484,KRI1
9691,-0.905241696090639,1.68385491749155,14.9638322309017,0.000109591702716976,0.00104993853047692,PID1
5310,-1.59570723549802,0.592747438339779,14.9488101639488,0.000110467703825422,0.00105771211387931,CNTFR
47047,0.916467534831576,1.18689287866742,14.9349245067644,0.000111283703153139,0.00106490243818021,
1703,1.00897075446779,3.23838690052476,14.921133700036,0.000112100133531577,0.00107208848499563,ERO1B
1663,0.902189574277992,5.48922209817221,14.916697086295,0.000112364065408878,0.0010739853140336,IGSF9
8409,0.659942542695079,4.36958731429288,14.9065615275842,0.00011296937364237,0.00107850698219721,DTL
42349,2.8057820579593,-3.2188638385934,14.9063137953088,0.000112984209542907,0.00107850698219721,
43863,-0.462101147928352,5.74483001086523,14.905470088161,0.000113034751203225,0.00107850698219721,CHMP1B
12068,0.510530618586839,3.67319104265041,14.9021061338788,0.000113236492778516,0.00107980261867364,POP5
10907,1.21488613250632,1.54599624637591,14.9008450989058,0.000113312212368021,0.00107989572357486,CCDC74A
13872,0.739335694854454,1.15137003648393,14.8801517883482,0.000114562059775642,0.0010911719631801,CENPS
2968,0.806220961891592,3.38550679077471,14.8779052956977,0.000114698577113183,0.00109183709481055,MAP4K1
17043,-0.992010203674171,2.62768691858392,14.8756699284992,0.000114834580899751,0.00109226648766327,FAT4
17583,-0.976103485112305,2.32427904003755,14.8740442771334,0.000114933590409985,0.00109226648766327,OCLN
20218,-0.820680974482835,1.25662165414685,14.8738764030069,0.000114943819595909,0.00109226648766327,TMEM170B
2837,-0.583080629164646,4.58279645569024,14.8610072844774,0.000115730716118952,0.00109910615720162,VPS35L
9817,0.446686643719431,5.07735283228904,14.8430370591562,0.000116838606608528,0.00110898464116025,CXXC1
55225,1.91685950710013,0.978805493716688,14.8391632605214,0.000117078827174092,0.001110620879097,ADRA2B
34689,-2.12585493126488,-2.5198618909444,14.832389018236,0.000117500104454224,0.00111397174882976,LINC01829
11741,-0.569486567118861,4.95277926270885,14.824991260089,0.000117961900205962,0.0011177026574492,ARL5B
4145,-0.547857874643744,5.84432633725952,14.8212443542329,0.0001181964926424,0.0011192777177756,HMGCR
4254,0.820605279257414,3.9452575672111,14.8135716527395,0.000118678344223366,0.00112319105778564,CEP70
15995,0.68015057774313,3.79114428133537,14.8025015812627,0.000119377039958919,0.00112915093890663,TEDC1
48726,0.921798776499399,0.375232691588852,14.8009271861258,0.000119476744828247,0.00112944153757095,
8522,-1.03862917880034,3.61276511004877,14.7996838151472,0.000119555545506491,0.00112953430269924,MALL
8169,0.6655150249508,4.89193120120159,14.7919012306658,0.000120049969552176,0.00113355141377035,MIEN1
60153,0.863656451096898,0.59794932650915,14.7894702239869,0.000120204831777786,0.00113420686914574,SNHG4
15505,0.772004361702944,0.837046994640273,14.7886373854892,0.000120257932256581,0.00113420686914574,NPIPA1
5425,-0.438791334123943,3.88341188726991,14.7814026629278,0.000120720201453125,0.00113791125986875,PLA2G12A
3635,0.443356364918773,4.21509737102712,14.774880086159,0.000121138500574122,0.00114119716334874,UNC119
29522,1.32991379427456,0.789284654616008,14.7620147056565,0.000121967851886517,0.00114786706145261,MTCO2P12
15730,0.784253053299571,2.7359608436534,14.7617229244271,0.000121986727351587,0.00114786706145261,ZDHHC23
10389,-0.486818793862356,6.24051959916218,14.7601353625626,0.000122089479012755,0.00114817406081323,ATP6V0D1
1463,-1.08287953260054,4.88177969454516,14.7520472171525,0.000122614321734403,0.00115215368910561,CEACAM1
4212,-0.628751349625646,4.54235518184891,14.7514466156088,0.000122653385458443,0.00115215368910561,WWC1
6093,0.435229442020636,5.0892077927741,14.7475209919928,0.000122909020673251,0.00115389300199721,CLN6
4317,-0.618016379783292,5.1337392714244,14.7374216845269,0.000123569151582887,0.00115942562685766,MAPKAPK3
2349,-0.662097933317362,5.34156775642895,14.729433126383,0.000124093842798822,0.00116368183742561,DAAM1
28281,-1.33071106216797,-0.341846614540082,14.7179705892826,0.000124850626484324,0.00117010836143551,
8612,-1.0050956759897,2.93886784168854,14.71531977643,0.000125026299826122,0.00117108444339422,IL17RD
54,0.408912290325196,4.96774740806429,14.7075208145638,0.000125544593072491,0.00117485447523744,RBM6
10681,0.632338501780452,4.78007305516356,14.7071047522308,0.000125572303894553,0.00117485447523744,CCNF
31251,2.8033310412558,0.0913194386798477,14.7042915582517,0.000125759831488633,0.0011757428262612,LINC01819
51426,2.12036658779801,-1.95097664338667,14.7035265831604,0.000125810873487425,0.0011757428262612,
5904,-1.73973445486175,1.20941750322004,14.6983903072335,0.000126154125552609,0.00117819047079036,TSPAN8
10000,0.448647383892559,4.50006322662226,14.6974554348006,0.00012621670346096,0.00117819047079036,FAM122B
14446,0.594755994094084,2.91354594618139,14.6941451970191,0.000126438533420886,0.00117940350796364,BOLA1
6653,-0.775354756846586,4.22552905392978,14.6933672956643,0.000126490720086982,0.00117940350796364,IGHMBP2
10215,0.457776201602629,3.33733797859202,14.6818238375972,0.000127267683346261,0.0011850506825152,MITD1
8421,-2.43512439866071,1.53056951429641,14.681378666376,0.000127297742810162,0.0011850506825152,FLG2
8748,-0.481635445295449,4.49342619452383,14.6811451551531,0.000127313513134077,0.0011850506825152,FEM1C
1184,-1.32343753545435,3.99532020100242,14.6767222167846,0.000127612590709387,0.00118715962936636,SPEG
552,-1.11486041227126,6.56570743273638,14.6713665541443,0.000127975685703486,0.00118986138672525,VCAN
4301,-1.57399350870038,-1.73320909497929,14.6698456987575,0.000128078983801731,0.00119014597150155,ROPN1B
10606,0.847395154269702,1.72233920538264,14.6623839587072,0.000128587010527345,0.00119354211069261,LRRC56
94,1.03164829537999,2.79069421710632,14.6623363661758,0.000128590257329858,0.00119354211069261,TSPOAP1
11085,-1.9945976499444,-1.24810657951808,14.6447512777674,0.000129795593769969,0.00120404717098907,ALB
15541,-0.853077595860011,2.2932527182275,14.6409807086056,0.000130055517575643,0.00120577519210986,TNFAIP8L3
17404,-0.56313308550881,4.7470998286652,14.6389084018681,0.000130198594910996,0.00120641855941015,KANK2
10461,1.40489979496934,0.419651381398229,14.6308545519552,0.000130756159516078,0.0012108996604959,ICOSLG
12378,3.7160819026019,-1.0133918563404,14.6287903415448,0.00013089945052625,0.00121154138126981,SFTPC
628,0.688271316577619,2.62956791224816,14.6223430967339,0.000131348016814609,0.00121500625949469,SCML1
16782,0.799275274329538,0.716930674230888,14.61034449298,0.000132186942369789,0.0012220761193792,NPIPP1
36230,5.22347827545317,-1.940915046244,14.5979844433781,0.00013305678101109,0.00122942363176895,LINC01210
7431,-0.628298645886362,6.01402903031338,14.5963135783496,0.000133174809485991,0.00122982016678744,PIM1
11729,0.687630088244017,2.77136037045141,14.5911327873704,0.000133541446662732,0.00123251077012904,IFI27L1
2882,0.721355783455044,1.92655057920105,14.5876542948959,0.00013378818465283,0.00123394181703516,OIP5
4842,0.682074211941829,4.83009419587655,14.5857952103851,0.000133920242218642,0.00123394181703516,TGIF2
8293,-0.959321049402742,6.22914318896513,14.5857621386266,0.00013392259261415,0.00123394181703516,CCN1
14808,0.53739214526429,2.93481755105491,14.5830965895772,0.000134112168661203,0.00123434893776543,ZNF48
10990,-1.04972932281881,8.8430586699019,14.5830160755698,0.000134117899085577,0.00123434893776543,COL6A3
8996,-1.14733822475157,1.23124667553967,14.5819619620162,0.000134192946266564,0.00123434893776543,ADHFE1
13629,-1.5077154840928,0.131557510455066,14.577000534447,0.00013454674126269,0.00123690836310726,PIFO
9236,-0.763984438240176,6.89753132049817,14.5746956386256,0.00013471142066454,0.00123772732353564,MPZL2
7306,1.21305321697668,1.16711653149352,14.5733395849699,0.000134808402319346,0.00123792370789381,BLK
1282,-0.590955517770998,4.77290287892067,14.5702163953113,0.000135032032706335,0.00123928221496683,ARHGEF10L
11135,-0.471407966025338,4.52687684909748,14.5660540934252,0.000135330647538614,0.00124005476190292,SNRK
906,-0.770022923011005,3.89825660841663,14.5660287046307,0.000135332471038222,0.00124005476190292,CALCRL
346,-0.444639485405115,4.48351630909606,14.5642252075253,0.000135462066938356,0.00124005476190292,UFL1
9643,-0.935552743732433,3.49423899440452,14.5640721812105,0.000135473068869629,0.00124005476190292,NR4A2
7688,-0.531579745793202,6.46006700308575,14.563768592501,0.000135494898249821,0.00124005476190292,TMOD3
310,0.624347047402269,4.26131089565766,14.5580030746916,0.000135910137572552,0.00124316015780748,BRCA1
13560,0.503424161471873,2.67551079456862,14.553010347956,0.000136270754579856,0.00124576273854605,CEP83
6982,0.482494692233775,5.10864724290332,14.5493088818612,0.000136538727523841,0.00124727172372847,ARGLU1
12204,0.646844627109399,4.24744869517898,14.5486266618377,0.000136588175694444,0.00124727172372847,CD320
14730,0.848014546596628,6.96037845903091,14.5433936082606,0.000136968074107216,0.00124942065899251,CDC42EP4
22780,1.3266602809254,3.90311404562857,14.5432828762608,0.000136976124283366,0.00124942065899251,UBD
19995,0.52051419117006,2.8882849044374,14.5339133053078,0.000137659017029225,0.00125495049321799,PRR3
